,,Week 8 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Spencer Curtis,Hawaii,WashSt,Hawaii,-,-,388,3.13,369,5.43,26.21,2.30,11.4,0.09,0.00,0.00,0.0,0.00
Nic Trujillo,New Mexico,UtahSt,NM,-,-,389,3.10,401,4.70,22.17,1.61,13.8,0.15,0.00,0.00,0.0,0.00
Drae McCray,Texas Tech,Baylor,Baylor,-,-,390,3.08,377,5.25,20.00,2.17,9.2,0.17,0.35,0.09,3.9,0.00
CJ Williams,Wisconsin,NW,Wisc,-,-,391,3.07,375,5.26,24.95,2.19,11.4,0.10,0.00,0.00,0.0,0.00
Carl Chester,Marshall,GaSt,GaSt,-,-,392,3.06,388,5.06,25.84,2.00,12.9,0.08,0.00,0.00,0.0,0.00
Dontae Fleming,Tulane,Rice,Rice,-,-,393,3.06,382,5.15,25.18,2.09,12.0,0.09,0.00,0.00,0.0,0.00
Isaiah Neyor,Nebraska,Ind,Neb,-,-,394,3.06,403,4.64,19.42,1.58,12.3,0.08,1.74,0.32,5.4,0.08
Larry Stephens,Toledo,NIU,Toledo,-,-,395,3.06,400,4.75,21.38,1.69,12.7,0.15,0.00,0.00,0.0,0.00
Ian Strong,Rutgers,UCLA,UCLA,-,-,396,3.04,409,4.54,19.76,1.50,13.2,0.18,0.00,0.00,0.0,0.00
Demariyon Houston,Old Dominion,TxSt,TxSt,-,-,397,3.02,402,4.65,19.89,1.63,12.2,0.17,0.00,0.00,0.0,0.00
Mycah Pittman,Utah,TCU,TCU,-,-,398,3.01,379,5.17,24.33,2.17,11.2,0.08,0.75,0.25,3.0,0.00
Jabre Barber,Texas A&M,MissSt,TexA&M,-,-,399,2.96,398,4.78,24.18,1.82,13.3,0.09,0.00,0.00,0.0,0.00
Jaron Tibbs,Purdue,Oregon,Oregon,-,-,400,2.93,396,4.84,23.82,1.91,12.5,0.09,0.00,0.00,0.0,0.00
Keelan Marion,BYU,OkSt,OkSt,-,-,401,2.90,412,4.44,17.34,1.54,11.3,0.07,2.93,0.73,4.0,0.07
Chance Morrow,Buffalo,WestMI,WestMI,-,-,402,2.90,413,4.44,19.77,1.54,12.8,0.15,0.00,0.00,0.0,0.00
Abdur-Rahmaan Yaseen,South Florida,UAB,UAB,-,-,403,2.87,384,5.09,28.71,2.22,12.9,0.00,0.00,0.00,0.0,0.00
Jake Bailey,SMU,Stan,SMU,-,-,404,2.86,366,5.50,28.24,2.64,10.7,0.00,0.32,0.08,4.0,0.00
Cade Harris,Air Force,ColoSt,ColoSt,-,-,405,2.86,450,3.27,12.67,0.42,30.2,0.08,5.92,0.83,7.1,0.08
Finn Hogan,Bowling Green,KentSt,KentSt,-,-,406,2.85,399,4.77,19.00,1.92,9.9,0.15,0.23,0.08,2.9,0.00
Brenen Thompson,Oklahoma,SCar,SCar,-,-,407,2.83,432,3.97,17.91,1.13,15.8,0.17,0.00,0.00,0.0,0.00
Rico Flores,UCLA,Rut,UCLA,-,-,408,2.79,414,4.43,22.06,1.65,13.4,0.10,0.00,0.00,0.0,0.00
Alante Brown,Michigan State,Iowa,Iowa,-,-,409,2.75,415,4.42,21.83,1.67,13.1,0.08,0.67,0.25,2.7,0.00
Arian Smith,Georgia,Tex,UGa,-,-,410,2.73,439,3.73,15.91,1.00,15.9,0.18,0.45,0.09,5.0,0.00
Tyler King,Wyoming,SJSU,Wyo,-,-,411,2.72,408,4.54,17.53,1.82,9.6,0.16,0.24,0.08,3.0,0.00
Troy Stellato,Clemson,UVa,UVa,-,-,412,2.72,376,5.25,22.29,2.53,8.8,0.08,0.00,0.00,0.0,0.00
Ahmari Huggins-Bruce,South Carolina,Okla,SCar,-,-,413,2.71,420,4.29,21.75,1.58,13.8,0.08,0.33,0.08,4.1,0.00
Javoni Gardere,UTEP,FIU,FIU,-,-,414,2.69,425,4.23,21.77,1.54,14.1,0.09,0.00,0.00,0.0,0.00
David Wells Jr.,Oregon State,UNLV,UNLV,-,-,415,2.67,416,4.41,20.90,1.74,12.0,0.10,0.00,0.00,0.0,0.00
Bugs Mortimer,Western Michigan,Buff,WestMI,-,-,416,2.66,418,4.33,19.94,1.68,11.9,0.09,1.32,0.18,7.3,0.00
Jeremiah Noga,Oregon State,UNLV,UNLV,-,-,417,2.66,410,4.51,21.26,1.85,11.5,0.09,0.00,0.00,0.0,0.00
Jalen Johnson,Northern Illinois,Toledo,Toledo,-,-,418,2.65,407,4.57,21.50,1.92,11.2,0.08,0.00,0.00,0.0,0.00
Otto Tia,Utah State,NM,NM,-,-,419,2.65,411,4.49,20.71,1.84,11.3,0.10,0.00,0.00,0.0,0.00
Emari White,UTEP,FIU,FIU,-,-,420,2.65,421,4.27,20.92,1.62,12.9,0.08,0.73,0.16,4.6,0.00
Jordyn Tyson,Arizona State,Cin,AriSt,-,-,421,2.64,406,4.60,21.89,1.96,11.2,0.08,0.00,0.00,0.0,0.00
Zeriah Beason,Troy,USA,Troy,-,-,422,2.60,426,4.19,20.74,1.59,13.0,0.09,0.00,0.00,0.0,0.00
Bryce Childress,Western Kentucky,SamHou,WestKy,-,-,423,2.60,417,4.37,20.74,1.76,11.8,0.09,0.00,0.00,0.0,0.00
Matthew Coleman,San Jose State,Wyo,Wyo,-,-,424,2.59,423,4.27,20.65,1.68,12.3,0.09,0.00,0.00,0.0,0.00
Jack Bech,TCU,Utah,TCU,-,-,425,2.58,419,4.32,20.84,1.74,12.0,0.08,0.24,0.24,1.0,0.00
Chimere Dike,Florida,Kty,Kty,-,-,426,2.57,405,4.62,21.29,2.05,10.4,0.07,0.00,0.00,0.0,0.00
Loic Fouonji,Vanderbilt,BallSt,BallSt,-,-,427,2.56,431,3.99,21.15,1.42,14.9,0.08,0.00,0.00,0.0,0.00
Terry Lockett,Eastern Michigan,CentMi,CentMi,-,-,428,2.56,404,4.64,19.91,2.09,9.5,0.09,0.43,0.09,4.8,0.00
Joseph Griffin,Wisconsin,NW,Wisc,-,-,429,2.55,427,4.17,20.31,1.63,12.5,0.09,0.00,0.00,0.0,0.00
Wesley Grimes,North Carolina State,Cal,NCSU,-,-,430,2.44,444,3.48,16.14,1.03,15.7,0.14,0.00,0.00,0.0,0.00
Rahkeem Smith,Bowling Green,KentSt,KentSt,-,-,431,2.44,430,3.99,19.29,1.54,12.5,0.09,0.00,0.00,0.0,0.00
Jared Roznos,Air Force,ColoSt,ColoSt,-,-,432,2.43,458,3.12,16.81,0.69,24.4,0.13,0.00,0.00,0.0,0.00
Dannis Jackson,Southern Miss,ArkSt,ArkSt,-,-,433,2.40,428,4.03,18.86,1.63,11.6,0.09,0.00,0.00,0.0,0.00
Chris Long,Rutgers,UCLA,UCLA,-,-,434,2.40,434,3.95,18.19,1.55,11.7,0.10,0.00,0.00,0.0,0.00
Jordan Brown,Texas Tech,Baylor,Baylor,-,-,435,2.38,433,3.96,19.03,1.58,12.0,0.08,0.00,0.00,0.0,0.00
Kaden Wetjen,Iowa,MSU,Iowa,-,-,436,2.38,429,4.02,19.07,1.64,11.6,0.07,0.43,0.07,6.1,0.00
Casey Reynolds,Army,ECU,ECU,-,-,437,2.30,445,3.41,18.52,1.11,16.7,0.07,0.00,0.00,0.0,0.00
DeAndre Moore Jr.,Texas,UGa,UGa,-,-,438,2.29,441,3.60,18.31,1.31,14.0,0.08,0.00,0.00,0.0,0.00
Braylin Presley,Tulsa,Temple,Tulsa,-,-,439,2.27,424,4.23,17.80,1.96,9.1,0.08,0.00,0.00,0.0,0.00
Rodney Gallagher,West Virginia,KanSt,KanSt,-,-,440,2.24,449,3.28,14.21,1.03,13.8,0.07,4.07,0.69,5.9,0.00
Ross Fournet,Florida International,UTEP,FIU,-,-,441,2.22,438,3.76,17.35,1.54,11.3,0.08,0.00,0.00,0.0,0.00
Mike Matthews,Tennessee,Ala,Ala,-,-,442,2.21,443,3.48,16.64,1.27,13.1,0.09,0.00,0.00,0.0,0.00
Cyrus Allen,Texas A&M,MissSt,TexA&M,-,-,443,2.17,448,3.31,17.14,1.14,15.0,0.07,0.29,0.07,4.1,0.00
Jaden Bradley,UNLV,OreSt,UNLV,-,-,444,2.17,451,3.25,17.08,1.08,15.8,0.08,0.00,0.00,0.0,0.00
Parker Kingston,BYU,OkSt,OkSt,-,-,445,2.17,435,3.91,21.10,1.74,12.1,0.00,0.58,0.58,1.0,0.00
Blake Bohannon,Kennesaw State,MiddTn,KennSt,-,-,446,2.14,440,3.68,17.05,1.54,11.1,0.07,0.00,0.00,0.0,0.00
Stephen Gosnell,Virginia Tech,BC,BC,-,-,447,2.13,446,3.39,16.89,1.26,13.4,0.07,0.00,0.00,0.0,0.00
Kentron Poitier,Florida State,Duke,FlaSt,-,-,448,2.12,467,2.98,16.93,0.86,19.7,0.07,0.00,0.00,0.0,0.00
Andrew Sowinski,Purdue,Oregon,Oregon,-,-,449,2.11,437,3.77,21.08,1.67,12.6,0.00,0.00,0.00,0.0,0.00
Caleb Coombs,Florida Atlantic,Tx-SA,FlaAtl,-,-,450,2.09,422,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,Cin,AriSt,-,-,451,2.07,442,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
Nathan Kent,Navy,Char,Char,-,-,452,2.07,480,2.71,11.12,0.64,17.4,0.16,0.00,0.00,0.0,0.00
KK Smith,Notre Dame,GaTech,ND,-,-,453,2.07,461,3.11,14.95,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Mekhi Miller,Missouri,Auburn,Auburn,-,-,454,2.06,462,3.10,14.86,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Dylan Wright,TCU,Utah,TCU,-,-,455,2.06,466,2.99,12.00,0.93,12.9,0.14,0.00,0.00,0.0,0.00
Alex Capka-Jones,Illinois,Mich,Mich,-,-,456,2.02,470,2.97,10.53,0.95,11.1,0.11,3.37,1.05,3.2,0.00
Adam Randall,Clemson,UVa,UVa,-,-,457,2.02,436,3.77,20.25,1.75,11.6,0.00,0.00,0.00,0.0,0.00
Creed Whittemore,Mississippi State,TexA&M,TexA&M,-,-,458,2.02,447,3.36,13.33,1.33,10.0,0.11,0.22,0.11,2.0,0.00
Jaedon Wilson,Arkansas,LSU,LSU,-,-,459,2.00,459,3.12,14.24,1.12,12.7,0.08,0.96,0.16,6.0,0.00
Malachi Riley,Arizona,Colo,Colo,-,-,460,1.99,457,3.13,14.19,1.14,12.4,0.10,0.00,0.00,0.0,0.00
Leo Blackburn,Georgia Tech,ND,ND,-,-,461,1.98,464,3.06,15.23,1.08,14.1,0.08,0.00,0.00,0.0,0.00
Omarion Dollison,James Madison,GaSo,JMU,-,-,462,1.98,455,3.14,15.23,1.15,13.2,0.08,0.00,0.00,0.0,0.00
Miles Cross,Indiana,Neb,Neb,-,-,463,1.97,454,3.19,14.52,1.22,11.9,0.09,0.00,0.00,0.0,0.00
Micah Bell,Vanderbilt,BallSt,BallSt,-,-,464,1.92,469,2.97,13.52,1.05,12.9,0.10,0.00,0.00,0.0,0.00
Cataurus Hicks,Louisville,Mia-Fl,Mia-Fl,-,-,465,1.92,452,3.21,14.93,1.29,11.6,0.07,0.00,0.00,0.0,0.00
Sam Jackson V,Auburn,Missou,Auburn,-,-,466,1.90,453,3.20,13.00,1.30,10.0,0.10,0.00,0.00,0.0,0.00
Fredrick Moore,Michigan,Ill,Mich,-,-,467,1.90,460,3.11,12.96,1.22,10.6,0.09,0.78,0.17,4.6,0.00
Khafre Brown,Arkansas,LSU,LSU,-,-,468,1.86,477,2.86,13.58,1.00,13.6,0.08,0.00,0.00,0.0,0.00
Braylon Burnside,Mississippi State,TexA&M,TexA&M,-,-,469,1.86,471,2.97,14.15,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Isaiah Horton,Miami,Lou,Mia-Fl,-,-,470,1.86,468,2.97,14.48,1.10,13.2,0.07,0.00,0.00,0.0,0.00
Kam Brown,Purdue,Oregon,Oregon,-,-,471,1.85,472,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Jaden Smith,Nevada,Fres,Fres,-,-,472,1.85,475,2.88,14.00,1.03,13.6,0.07,0.34,0.07,4.9,0.00
Mudia Reuben,Stanford,SMU,SMU,-,-,473,1.84,456,3.14,17.40,1.30,13.4,0.00,1.00,0.20,5.0,0.00
Tykeem Wallace,Kennesaw State,MiddTn,KennSt,-,-,474,1.84,465,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Jadon Thompson,Louisville,Mia-Fl,Mia-Fl,-,-,475,1.80,474,2.89,12.55,1.09,11.5,0.09,0.00,0.00,0.0,0.00
Maxwell Moss,James Madison,GaSo,JMU,-,-,476,1.79,476,2.87,12.92,1.08,12.0,0.08,0.00,0.00,0.0,0.00
Money Parks,Utah,TCU,TCU,-,-,477,1.79,473,2.90,12.48,1.10,11.3,0.07,1.31,0.21,6.2,0.00
Jack Wright,Tulsa,Temple,Tulsa,-,-,478,1.79,483,2.65,13.64,0.86,15.9,0.07,0.00,0.00,0.0,0.00
Marquis Johnson,Missouri,Auburn,Auburn,-,-,479,1.76,487,2.53,13.94,0.76,18.3,0.06,0.18,0.06,3.0,0.00
Gavin Freeman,Oklahoma State,BYU,OkSt,-,-,480,1.73,463,3.07,12.89,1.33,9.7,0.07,0.00,0.00,0.0,0.00
Kahleil Jackson,Florida,Kty,Kty,-,-,481,1.72,478,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Justin Robinson,West Virginia,KanSt,KanSt,-,-,482,1.69,485,2.64,16.87,0.96,17.6,0.00,0.00,0.00,0.0,0.00
Malachi Coleman,Nebraska,Ind,Neb,-,-,483,1.68,484,2.65,12.07,0.97,12.4,0.07,0.62,0.14,4.4,0.00
Brandon Engel,Air Force,ColoSt,ColoSt,-,-,484,1.68,481,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
Regis Velez,Navy,Char,Char,-,-,485,1.68,491,2.26,13.24,0.59,22.4,0.06,0.00,0.00,0.0,0.00
Ardell Banks,Kent,BGSU,KentSt,-,-,486,1.54,486,2.62,10.42,1.08,9.6,0.08,0.00,0.00,0.0,0.00
Major Everhart,TCU,Utah,TCU,-,-,487,1.46,479,2.74,12.50,1.29,9.7,0.00,2.07,0.57,3.6,0.00
Stanley King,Kent,BGSU,KentSt,-,-,488,1.44,488,2.44,10.14,1.00,10.1,0.07,0.00,0.00,0.0,0.00
Evan Prater,Cincinnati,AriSt,AriSt,-,-,489,1.44,482,2.67,14.22,1.22,11.7,0.00,0.22,0.11,2.0,0.00
Munir McClain,Utah,TCU,TCU,-,-,490,1.40,493,2.20,8.00,0.80,10.0,0.10,0.00,0.00,0.0,0.00
Kroy Myers,Navy,Char,Char,-,-,491,1.40,499,1.86,9.38,0.46,20.4,0.08,0.00,0.00,0.0,0.00
Jaden Dottin,Toledo,NIU,Toledo,-,-,492,1.38,490,2.31,9.50,0.93,10.2,0.07,0.00,0.00,0.0,0.00
Ryan Wingo,Texas,UGa,UGa,-,-,493,1.36,497,1.96,9.60,0.60,16.0,0.07,0.00,0.00,0.0,0.00
Isaiah Jones,New Mexico,UtahSt,NM,-,-,494,1.34,500,1.84,8.42,0.50,16.8,0.08,0.00,0.00,0.0,0.00
Langston Lewis,Central Michigan,EastMi,CentMi,-,-,495,1.30,492,2.26,8.83,0.97,9.1,0.07,0.00,0.00,0.0,0.00
Omarion Miller,Colorado,Ari,Colo,-,-,496,1.30,495,1.99,9.25,0.69,13.4,0.06,0.00,0.00,0.0,0.00
Talyn Shettron,Oklahoma State,BYU,OkSt,-,-,497,1.30,494,2.09,8.71,0.79,11.0,0.07,0.00,0.00,0.0,0.00
Jacory Barney Jr.,Nebraska,Ind,Neb,-,-,498,1.26,489,2.37,11.67,1.11,10.5,0.00,0.89,0.22,4.0,0.00
Devan Williams,Houston,Kansas,Hou,-,-,499,1.19,501,1.76,7.64,0.57,13.4,0.07,0.00,0.00,0.0,0.00
AJ Jones,Arizona,Colo,Colo,-,-,500,1.11,504,1.69,6.08,0.58,10.5,0.08,0.00,0.00,0.0,0.00
Aaron Turner,Cincinnati,AriSt,AriSt,-,-,501,1.07,503,1.70,5.31,0.63,8.4,0.06,1.69,0.25,6.8,0.00
Ray Ray Joseph,Miami,Lou,Mia-Fl,-,-,502,1.00,502,1.73,4.55,0.73,6.2,0.09,0.00,0.00,0.0,0.00
Camden Brown,Auburn,Missou,Auburn,-,-,503,0.99,498,1.94,9.89,0.95,10.4,0.00,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,MiddTn,KennSt,-,-,504,0.95,505,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Anthony Brown-Stephens,Kentucky,Fla,Kty,-,-,505,0.90,506,1.33,4.71,0.43,11.0,0.07,0.00,0.00,0.0,0.00
Shaleak Knotts,Maryland,USC,USC,-,-,506,0.89,496,1.97,8.92,1.08,8.3,0.00,0.00,0.00,0.0,0.00
Terrell Timmons,Colorado,Ari,Colo,-,-,507,0.73,507,1.30,7.29,0.57,12.8,0.00,0.00,0.00,0.0,0.00
Tobi Olawole,Army,ECU,ECU,-,-,508,0.70,508,1.26,7.00,0.56,12.5,0.00,0.00,0.00,0.0,0.00
Nick Munson,Ball State,Vandy,BallSt,-,-,509,0.59,509,1.16,5.93,0.57,10.4,0.00,0.00,0.00,0.0,0.00
Jamoi Mayes,Cincinnati,AriSt,AriSt,-,-,510,0.53,511,1.03,5.33,0.50,10.7,0.00,0.00,0.00,0.0,0.00
Jarrad Baker,Central Florida,IaSt,UCF,-,-,511,0.52,510,1.14,4.54,0.62,7.3,0.00,0.69,0.15,4.6,0.00
Chris Carpenter,UTSA,FlaAtl,FlaAtl,-,-,512,0.44,512,0.98,4.08,0.54,7.6,0.00,0.31,0.23,1.3,0.00
Daniel Jackson,Iowa State,UCF,UCF,-,-,513,0.00,513,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00
